institution_name,original_programme_name,institution_id,programme_id,country,provider,classification,verified_programme_name,provider_native_programme_id,reason,binding_evidence,action
IUT Nice Côte d'Azur - Site de Cannes,BUT information-communication parcours communication des organisations,onisep-fr-stage1-027,64e762bd-c437-5b9a-bfbf-40671329cc90,FR,Onisep Idéo,VERIFIED_PROGRAMME,BUT information-communication parcours communication des organisations,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.112760"", ""onisep_higher_ed.ENS code UAI"": ""0062211W""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062211W; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.112760,KEEP_PRODUCTION
École universitaire de recherche arts et humanités - Campus Carlone,"master mention civilisations, cultures et sociétés",onisep-fr-stage1-028,244409cd-c35a-5eb3-8a63-58b1faf6518c,FR,Onisep Idéo,VERIFIED_PROGRAMME,"master mention civilisations, cultures et sociétés","{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.101286"", ""onisep_higher_ed.ENS code UAI"": ""0062225L""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062225L; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.101286,KEEP_PRODUCTION
École universitaire de recherche arts et humanités - Campus Carlone,master mention langues étrangères appliquées,onisep-fr-stage1-028,6344d41a-fdd0-5644-86ac-209f83326370,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention langues étrangères appliquées,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.44847"", ""onisep_higher_ed.ENS code UAI"": ""0062225L""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062225L; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.44847,KEEP_PRODUCTION
École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention humanités,onisep-fr-stage1-029,2eaaaaff-8813-58c6-870f-7eb32c37f6a6,FR,Onisep Idéo,VERIFIED_PROGRAMME,licence mention humanités,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.109436"", ""onisep_higher_ed.ENS code UAI"": ""0062226M""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062226M; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.109436,KEEP_PRODUCTION
École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention sciences et humanités,onisep-fr-stage1-029,96c509ad-7afb-5c33-a47f-b49db274ca43,FR,Onisep Idéo,VERIFIED_PROGRAMME,licence mention sciences et humanités,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.100098"", ""onisep_higher_ed.ENS code UAI"": ""0062226M""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062226M; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.100098,KEEP_PRODUCTION
École universitaire de recherche en systèmes numériques pour l'humain - Campus Sophia Tech,master mention informatique,onisep-fr-stage1-030,bea9cf87-a594-599a-af97-f393a534a5f1,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention informatique,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.48706"", ""onisep_higher_ed.ENS code UAI"": ""0062227N""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062227N; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.48706,KEEP_PRODUCTION
École universitaire de recherche en systèmes numériques pour l'humain - Campus Sophia Tech,master mention méthodes informatiques appliquées à la gestion des entreprises,onisep-fr-stage1-030,1d0f054d-8868-5c6e-bc0c-5286c035f206,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention méthodes informatiques appliquées à la gestion des entreprises,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.1080"", ""onisep_higher_ed.ENS code UAI"": ""0062227N""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062227N; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.1080,KEEP_PRODUCTION
École universitaire de recherche en économie et Management (ELMI) - Campus Saint-Jean d'Angely,master mention gestion des ressources humaines,onisep-fr-stage1-031,da194efb-4270-5346-a7bb-56cb3d7b47a6,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention gestion des ressources humaines,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.75093"", ""onisep_higher_ed.ENS code UAI"": ""0062230S""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062230S; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.75093,KEEP_PRODUCTION
École universitaire de recherche en économie et Management (ELMI) - Campus Saint-Jean d'Angely,"master mention monnaie, banque, finance, assurance",onisep-fr-stage1-031,88803846-33d0-5f69-96cb-474eb2633037,FR,Onisep Idéo,VERIFIED_PROGRAMME,"master mention monnaie, banque, finance, assurance","{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.6226"", ""onisep_higher_ed.ENS code UAI"": ""0062230S""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062230S; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.6226,KEEP_PRODUCTION
École universitaire de recherche en écosystèmes des sciences de la santé - Campus STAPS,master mention sciences et techniques des activités physiques et sportives  : activité physique adaptée et santé,onisep-fr-stage1-032,9aa11c3a-96bc-55a3-b8c1-f7ff409776c5,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention sciences et techniques des activités physiques et sportives  : activité physique adaptée et santé,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.57996"", ""onisep_higher_ed.ENS code UAI"": ""0062233V""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062233V; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.57996,KEEP_PRODUCTION
École universitaire de recherche en écosystèmes des sciences de la santé - Campus STAPS,master mention sciences et techniques des activités physiques et sportives : management du sport,onisep-fr-stage1-032,31096360-54d5-509d-82d0-8e262fdbe4eb,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention sciences et techniques des activités physiques et sportives : management du sport,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.93954"", ""onisep_higher_ed.ENS code UAI"": ""0062233V""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062233V; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.93954,KEEP_PRODUCTION
École universitaire de recherche en droit et science politique - Faculté de droit et science politique - Campus Trotabas,master mention droit public,onisep-fr-stage1-033,62a162a9-a6a1-57f4-a3b1-eb0e91c275e4,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention droit public,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.84967"", ""onisep_higher_ed.ENS code UAI"": ""0062240C""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062240C; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.84967,KEEP_PRODUCTION
École universitaire de recherche en droit et science politique - Faculté de droit et science politique - Campus Trotabas,master mention droit des affaires,onisep-fr-stage1-033,546f63d0-1d09-592f-baec-3c564b05a6a3,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention droit des affaires,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.26701"", ""onisep_higher_ed.ENS code UAI"": ""0062240C""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062240C; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.26701,KEEP_PRODUCTION
École universitaire de recherche en sciences de la société et de l'environnement - Campus Carlone,master mention ville et environnements urbains,onisep-fr-stage1-034,6fe23143-7fdb-57ea-a7e6-1656c7c6ffa5,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention ville et environnements urbains,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.101272"", ""onisep_higher_ed.ENS code UAI"": ""0062244G""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062244G; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.101272,KEEP_PRODUCTION
École universitaire de recherche en sciences de la société et de l'environnement - Campus Carlone,master mention sciences sociales,onisep-fr-stage1-034,99b99133-5159-5038-b8d9-e413a69b1b20,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention sciences sociales,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.41195"", ""onisep_higher_ed.ENS code UAI"": ""0062244G""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062244G; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.41195,KEEP_PRODUCTION
École universitaire de recherche en sciences fondamentales et Ingénierie - Campus Valrose,master mention physique fondamentale et applications,onisep-fr-stage1-035,7af5cdae-1e38-5d6c-a16b-d92503e58923,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention physique fondamentale et applications,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.57595"", ""onisep_higher_ed.ENS code UAI"": ""0062249M""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062249M; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.57595,KEEP_PRODUCTION
École universitaire de recherche en sciences fondamentales et Ingénierie - Campus Valrose,master mention chimie moléculaire,onisep-fr-stage1-035,21d727d7-7df7-5f09-b896-e62da24e9238,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention chimie moléculaire,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.101502"", ""onisep_higher_ed.ENS code UAI"": ""0062249M""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062249M; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.101502,KEEP_PRODUCTION
École universitaire de recherche en sciences fondamentales et Ingénierie - Campus Sophia Tech,"master mention sciences de la Terre et des planètes, environnement",onisep-fr-stage1-036,a7314bac-e141-553c-b6f2-6f6577f85f8f,FR,Onisep Idéo,VERIFIED_PROGRAMME,"master mention sciences de la Terre et des planètes, environnement","{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.101501"", ""onisep_higher_ed.ENS code UAI"": ""0062251P""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062251P; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.101501,KEEP_PRODUCTION
École universitaire de recherche en sciences fondamentales et Ingénierie - Campus Sophia Tech,master mention gestion de l'environnement,onisep-fr-stage1-036,67d4335b-a04e-580e-9e0e-cdefa450480a,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention gestion de l'environnement,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.55459"", ""onisep_higher_ed.ENS code UAI"": ""0062251P""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062251P; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.55459,KEEP_PRODUCTION
École universitaire de recherche en sciences fondamentales et Ingénierie - Campus Plaine du Var - Écovallée,master mention physique fondamentale et applications,onisep-fr-stage1-037,59c87f4f-e9fb-59a9-9c0c-ef57d23132d5,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention physique fondamentale et applications,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.145658"", ""onisep_higher_ed.ENS code UAI"": ""0062252R""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062252R; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.145658,KEEP_PRODUCTION
École universitaire de recherche en sciences fondamentales et Ingénierie - Campus Plaine du Var - Écovallée,master mention gestion de l'environnement,onisep-fr-stage1-037,7b6753ca-2400-51f3-b391-925e7ef33827,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention gestion de l'environnement,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.145925"", ""onisep_higher_ed.ENS code UAI"": ""0062252R""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0062252R; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.145925,KEEP_PRODUCTION
Institut national supérieur du professorat et de l'éducation - site de Charleville-Mézières,master mention enseignement et éducation - professorat des écoles,onisep-fr-stage1-038,b40d6dfd-98cd-50c3-94e3-cdc6c928c532,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention enseignement et éducation - professorat des écoles,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.144716"", ""onisep_higher_ed.ENS code UAI"": ""0080057U""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0080057U; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.144716,KEEP_PRODUCTION
Institut national supérieur du professorat et de l'éducation - site de Charleville-Mézières,licence mention professorat des écoles,onisep-fr-stage1-038,36d5084e-2c73-5fb5-b94e-abfed22c61eb,FR,Onisep Idéo,VERIFIED_PROGRAMME,licence mention professorat des écoles,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.143888"", ""onisep_higher_ed.ENS code UAI"": ""0080057U""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0080057U; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.143888,KEEP_PRODUCTION
IUT de Charleville,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,58644168-c523-558b-b4e2-52647103bbd0,FR,Onisep Idéo,VERIFIED_PROGRAMME,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.113259"", ""onisep_higher_ed.ENS code UAI"": ""0081084K""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0081084K; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.113259,KEEP_PRODUCTION
IUT de Charleville,BUT techniques de commercialisation parcours business développement et management de la relation client,onisep-fr-stage1-039,ee721859-3e1a-5f30-bbbc-8738b875a484,FR,Onisep Idéo,VERIFIED_PROGRAMME,BUT techniques de commercialisation parcours business développement et management de la relation client,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.113433"", ""onisep_higher_ed.ENS code UAI"": ""0081084K""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0081084K; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.113433,KEEP_PRODUCTION
École d'ingénieurs en sciences industrielles et numérique - site de Charleville-Mézières,licence mention sciences pour l'ingénieur,onisep-fr-stage1-040,b2f723c3-fea3-57c3-b092-2be7825c5a5e,FR,Onisep Idéo,VERIFIED_PROGRAMME,licence mention sciences pour l'ingénieur,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.1679"", ""onisep_higher_ed.ENS code UAI"": ""0081149F""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0081149F; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.1679,KEEP_PRODUCTION
